id,title,description,availability,condition,price,link,image_link,brand,google_product_category,product_type,additional_image_link,sale_price,item_group_id,color,size,material,gender,age_group,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
44831be8-93b7-495a-a538-2bc21e25d179_ar,مزيج المكسرات الفاخر - 500g,دلّل حواسك بمزيج المكسرات الفاخر—خليط منتقى بعناية من الكاجو، اللوز، الفستق، جوز الماكاكاديميا، والجوز الأمريكي (البيكان). كل حبة مكسرات تُحمص بخفة وتتبل بلمسة من ملح البحر لإبراز نكهتها الطبيعية وقوامها المقرمش. يقدم هذا المزيج الفاخر تباينًا رائعًا في القوام والطعوم، بدءًا من نعومة الماكاكاديميا الزبدية إلى نكهات البيكان الغنية. مثالي لاستضافة الضيوف بأناقة، أو لوجبة خفيفة تعزز طاقتك خلال اليوم، أو لإضافة قرمشة مميزة إلى وصفاتك المفضّلة.,in stock,new,67.95 AED,https://thegreenroasteries.com/product/premuim-mixed-nuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636299/greenroasteries/products/products/MX-DLX.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,6f0f8422-124f-4c5b-8426-6cdfc615f368,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
60b0dc5e-f392-4c1f-8362-c3250f7da2d4_ar,مزيج المكسرات الفاخر - 1000g,دلّل حواسك بمزيج المكسرات الفاخر—خليط منتقى بعناية من الكاجو، اللوز، الفستق، جوز الماكاكاديميا، والجوز الأمريكي (البيكان). كل حبة مكسرات تُحمص بخفة وتتبل بلمسة من ملح البحر لإبراز نكهتها الطبيعية وقوامها المقرمش. يقدم هذا المزيج الفاخر تباينًا رائعًا في القوام والطعوم، بدءًا من نعومة الماكاكاديميا الزبدية إلى نكهات البيكان الغنية. مثالي لاستضافة الضيوف بأناقة، أو لوجبة خفيفة تعزز طاقتك خلال اليوم، أو لإضافة قرمشة مميزة إلى وصفاتك المفضّلة.,in stock,new,129.95 AED,https://thegreenroasteries.com/product/premuim-mixed-nuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636299/greenroasteries/products/products/MX-DLX.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,6f0f8422-124f-4c5b-8426-6cdfc615f368,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
97d57c4f-0d33-41e0-a392-dbacddf170f9_en,Pumpkin Seeds - 250g,"White Pumpkin Seeds – Roasted & Unshelled Crunchy, flavorful, and naturally nutritious — our premium white pumpkin seeds are roasted to perfection, offering a delicious snack packed with protein, fiber, and essential minerals. A traditional favorite in many cultures, ideal for healthy snacking anytime.  ✓ High in Magnesium & Zinc ✓ Rich in Healthy Fats & Protein ✓ Naturally Roasted, No Preservatives",in stock,new,15.95 AED,https://thegreenroasteries.com/product/pumpkin-seeds,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,"https://thegreenroasteries.com/uploads/products/gallery/2f639128-b030-47c6-a1f1-816b52620dd0.webp,https://thegreenroasteries.com/uploads/products/gallery/e7644e3f-4682-41a4-832d-277e189f3df2.webp,https://thegreenroasteries.com/uploads/products/gallery/0f887804-f32d-4396-8b50-b4ae8a5d4d02.webp",,e5f4ba38-d702-4d4f-b551-30905c599a59,Brown,250g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
16794749-1ee6-46db-96c5-1d8730451951_en,Pumpkin Seeds - 500g,"White Pumpkin Seeds – Roasted & Unshelled Crunchy, flavorful, and naturally nutritious — our premium white pumpkin seeds are roasted to perfection, offering a delicious snack packed with protein, fiber, and essential minerals. A traditional favorite in many cultures, ideal for healthy snacking anytime.  ✓ High in Magnesium & Zinc ✓ Rich in Healthy Fats & Protein ✓ Naturally Roasted, No Preservatives",in stock,new,28.95 AED,https://thegreenroasteries.com/product/pumpkin-seeds,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,"https://thegreenroasteries.com/uploads/products/gallery/2f639128-b030-47c6-a1f1-816b52620dd0.webp,https://thegreenroasteries.com/uploads/products/gallery/e7644e3f-4682-41a4-832d-277e189f3df2.webp,https://thegreenroasteries.com/uploads/products/gallery/0f887804-f32d-4396-8b50-b4ae8a5d4d02.webp",,e5f4ba38-d702-4d4f-b551-30905c599a59,Brown,500g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
60346f07-991d-4232-81b0-de8fe44636d0_en,Pumpkin Seeds - 1000g,"White Pumpkin Seeds – Roasted & Unshelled Crunchy, flavorful, and naturally nutritious — our premium white pumpkin seeds are roasted to perfection, offering a delicious snack packed with protein, fiber, and essential minerals. A traditional favorite in many cultures, ideal for healthy snacking anytime.  ✓ High in Magnesium & Zinc ✓ Rich in Healthy Fats & Protein ✓ Naturally Roasted, No Preservatives",in stock,new,49.95 AED,https://thegreenroasteries.com/product/pumpkin-seeds,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,"https://thegreenroasteries.com/uploads/products/gallery/2f639128-b030-47c6-a1f1-816b52620dd0.webp,https://thegreenroasteries.com/uploads/products/gallery/e7644e3f-4682-41a4-832d-277e189f3df2.webp,https://thegreenroasteries.com/uploads/products/gallery/0f887804-f32d-4396-8b50-b4ae8a5d4d02.webp",,e5f4ba38-d702-4d4f-b551-30905c599a59,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
97d57c4f-0d33-41e0-a392-dbacddf170f9_ar,بذور القرع - 250g,الزريعة البيضاء – بذور القرع البيضاء المحمصة وغير المقشرة مقرمشة ولذيذة ومليئة بالفوائد الغذائية – بذور القرع البيضاء الفاخرة محمصة بعناية لتمنحك طعماً رائعاً ومغذياً. تحتوي على البروتين، الألياف، والمعادن الأساسية مثل المغنيسيوم والزنك. مثالية كوجبة خفيفة صحية في أي وقت.  ✓ غنية بالمغنيسيوم والزنك ✓ مصدر للبروتين والدهون الصحية ✓ محمصة طبيعيًا – بدون مواد حافظة,in stock,new,15.95 AED,https://thegreenroasteries.com/product/pumpkin-seeds?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,"https://thegreenroasteries.com/uploads/products/gallery/2f639128-b030-47c6-a1f1-816b52620dd0.webp,https://thegreenroasteries.com/uploads/products/gallery/e7644e3f-4682-41a4-832d-277e189f3df2.webp,https://thegreenroasteries.com/uploads/products/gallery/0f887804-f32d-4396-8b50-b4ae8a5d4d02.webp",,e5f4ba38-d702-4d4f-b551-30905c599a59,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
16794749-1ee6-46db-96c5-1d8730451951_ar,بذور القرع - 500g,الزريعة البيضاء – بذور القرع البيضاء المحمصة وغير المقشرة مقرمشة ولذيذة ومليئة بالفوائد الغذائية – بذور القرع البيضاء الفاخرة محمصة بعناية لتمنحك طعماً رائعاً ومغذياً. تحتوي على البروتين، الألياف، والمعادن الأساسية مثل المغنيسيوم والزنك. مثالية كوجبة خفيفة صحية في أي وقت.  ✓ غنية بالمغنيسيوم والزنك ✓ مصدر للبروتين والدهون الصحية ✓ محمصة طبيعيًا – بدون مواد حافظة,in stock,new,28.95 AED,https://thegreenroasteries.com/product/pumpkin-seeds?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,"https://thegreenroasteries.com/uploads/products/gallery/2f639128-b030-47c6-a1f1-816b52620dd0.webp,https://thegreenroasteries.com/uploads/products/gallery/e7644e3f-4682-41a4-832d-277e189f3df2.webp,https://thegreenroasteries.com/uploads/products/gallery/0f887804-f32d-4396-8b50-b4ae8a5d4d02.webp",,e5f4ba38-d702-4d4f-b551-30905c599a59,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
60346f07-991d-4232-81b0-de8fe44636d0_ar,بذور القرع - 1000g,الزريعة البيضاء – بذور القرع البيضاء المحمصة وغير المقشرة مقرمشة ولذيذة ومليئة بالفوائد الغذائية – بذور القرع البيضاء الفاخرة محمصة بعناية لتمنحك طعماً رائعاً ومغذياً. تحتوي على البروتين، الألياف، والمعادن الأساسية مثل المغنيسيوم والزنك. مثالية كوجبة خفيفة صحية في أي وقت.  ✓ غنية بالمغنيسيوم والزنك ✓ مصدر للبروتين والدهون الصحية ✓ محمصة طبيعيًا – بدون مواد حافظة,in stock,new,49.95 AED,https://thegreenroasteries.com/product/pumpkin-seeds?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,"https://thegreenroasteries.com/uploads/products/gallery/2f639128-b030-47c6-a1f1-816b52620dd0.webp,https://thegreenroasteries.com/uploads/products/gallery/e7644e3f-4682-41a4-832d-277e189f3df2.webp,https://thegreenroasteries.com/uploads/products/gallery/0f887804-f32d-4396-8b50-b4ae8a5d4d02.webp",,e5f4ba38-d702-4d4f-b551-30905c599a59,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
da1aace6-64a9-4b67-9d9e-76b8b62c8c94_en,Roasted Pecans - 250g,"Delight in our Classic Roasted Pecans, gently dry-roasted to enhance their natural buttery flavor and satisfyingly crisp texture. With no added oils, sugars, or heavy seasonings, these pecans deliver pure, wholesome goodness, perfect for snacking straight from the bowl, baking into your favorite recipes, or sprinkling atop salads and desserts.",in stock,new,57.95 AED,https://thegreenroasteries.com/product/roasted-pecans,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636350/greenroasteries/products/products/NT-PCN-250G.jpg,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,0f2259f8-036b-41f2-a2cb-9d10c9042125,Brown,250g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
8620b3b0-8716-4db4-89a2-ab65631357f1_en,Roasted Pecans - 500g,"Delight in our Classic Roasted Pecans, gently dry-roasted to enhance their natural buttery flavor and satisfyingly crisp texture. With no added oils, sugars, or heavy seasonings, these pecans deliver pure, wholesome goodness, perfect for snacking straight from the bowl, baking into your favorite recipes, or sprinkling atop salads and desserts.",in stock,new,92.95 AED,https://thegreenroasteries.com/product/roasted-pecans,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636350/greenroasteries/products/products/NT-PCN-250G.jpg,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,0f2259f8-036b-41f2-a2cb-9d10c9042125,Brown,500g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
e02c579c-c5c4-4948-850b-fad6fd02506f_en,Roasted Pecans - 1000g,"Delight in our Classic Roasted Pecans, gently dry-roasted to enhance their natural buttery flavor and satisfyingly crisp texture. With no added oils, sugars, or heavy seasonings, these pecans deliver pure, wholesome goodness, perfect for snacking straight from the bowl, baking into your favorite recipes, or sprinkling atop salads and desserts.",in stock,new,171.95 AED,https://thegreenroasteries.com/product/roasted-pecans,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636350/greenroasteries/products/products/NT-PCN-250G.jpg,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,0f2259f8-036b-41f2-a2cb-9d10c9042125,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
da1aace6-64a9-4b67-9d9e-76b8b62c8c94_ar,جوز البقان المحمص - 250g,استمتع بجوز البقان المحمص الكلاسيكي، محمص بعناية على طريقة التحميص الجاف ليبرز طعمه الزبدي الطبيعي وقوامه المقـرمش. بدون زيوت أو سكريات مضافة أو توابل ثقيلة، لتقدم لك تجربة خالصة وصحية—مثالي كوجبة خفيفة مباشرة من الوعاء، أو للإضافة في المخبوزات، أو لرشّه على السلطات والحلويات.,in stock,new,57.95 AED,https://thegreenroasteries.com/product/roasted-pecans?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636350/greenroasteries/products/products/NT-PCN-250G.jpg,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,0f2259f8-036b-41f2-a2cb-9d10c9042125,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
8620b3b0-8716-4db4-89a2-ab65631357f1_ar,جوز البقان المحمص - 500g,استمتع بجوز البقان المحمص الكلاسيكي، محمص بعناية على طريقة التحميص الجاف ليبرز طعمه الزبدي الطبيعي وقوامه المقـرمش. بدون زيوت أو سكريات مضافة أو توابل ثقيلة، لتقدم لك تجربة خالصة وصحية—مثالي كوجبة خفيفة مباشرة من الوعاء، أو للإضافة في المخبوزات، أو لرشّه على السلطات والحلويات.,in stock,new,92.95 AED,https://thegreenroasteries.com/product/roasted-pecans?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636350/greenroasteries/products/products/NT-PCN-250G.jpg,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,0f2259f8-036b-41f2-a2cb-9d10c9042125,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
e02c579c-c5c4-4948-850b-fad6fd02506f_ar,جوز البقان المحمص - 1000g,استمتع بجوز البقان المحمص الكلاسيكي، محمص بعناية على طريقة التحميص الجاف ليبرز طعمه الزبدي الطبيعي وقوامه المقـرمش. بدون زيوت أو سكريات مضافة أو توابل ثقيلة، لتقدم لك تجربة خالصة وصحية—مثالي كوجبة خفيفة مباشرة من الوعاء، أو للإضافة في المخبوزات، أو لرشّه على السلطات والحلويات.,in stock,new,171.95 AED,https://thegreenroasteries.com/product/roasted-pecans?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636350/greenroasteries/products/products/NT-PCN-250G.jpg,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,0f2259f8-036b-41f2-a2cb-9d10c9042125,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
a7935ef3-959f-4962-95bc-62dd08894efd_en,Salt Roasted Cashews - 500g,"Savor the simple perfection of our Salt Roasted Cashews. We take the finest cashews and dry-roast them until they reach a warm, golden hue, then finish with a delicate sprinkle of pure sea salt. The result is a perfectly crunchy, savory snack that highlights the natural, buttery flavor of premium cashews. Ideal for everyday nibbling, tossing into salads, or pairing with cheese and charcuterie for a classic appetizer.",in stock,new,67.95 AED,https://thegreenroasteries.com/product/salt-roasted-cashews,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636338/greenroasteries/products/products/NT-CSH-SLT.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,83bc968f-2182-4a57-b44f-c53cb1cc8cb8,Brown,500g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
28de9beb-5229-437f-91d6-89fd2dcb67c2_en,Salt Roasted Cashews - 1000g,"Savor the simple perfection of our Salt Roasted Cashews. We take the finest cashews and dry-roast them until they reach a warm, golden hue, then finish with a delicate sprinkle of pure sea salt. The result is a perfectly crunchy, savory snack that highlights the natural, buttery flavor of premium cashews. Ideal for everyday nibbling, tossing into salads, or pairing with cheese and charcuterie for a classic appetizer.",in stock,new,116.95 AED,https://thegreenroasteries.com/product/salt-roasted-cashews,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636338/greenroasteries/products/products/NT-CSH-SLT.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,83bc968f-2182-4a57-b44f-c53cb1cc8cb8,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
531f5e7d-9698-4ae4-844b-38c269d4b085_en,Salt Roasted Cashews - 250g,"Savor the simple perfection of our Salt Roasted Cashews. We take the finest cashews and dry-roast them until they reach a warm, golden hue, then finish with a delicate sprinkle of pure sea salt. The result is a perfectly crunchy, savory snack that highlights the natural, buttery flavor of premium cashews. Ideal for everyday nibbling, tossing into salads, or pairing with cheese and charcuterie for a classic appetizer.",in stock,new,49.95 AED,https://thegreenroasteries.com/product/salt-roasted-cashews,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636338/greenroasteries/products/products/NT-CSH-SLT.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,83bc968f-2182-4a57-b44f-c53cb1cc8cb8,Brown,250g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
a7935ef3-959f-4962-95bc-62dd08894efd_ar,كاجو محمص بالملح - 500g,استمتع ببساطة الكمال مع كاجو محمص بالملح . نختار أفخر حبات الكاجو ونحمصها جافاً حتى تحصل على لون ذهبي دافئ، ثم نرشها ببرشة خفيفة من ملح البحر النقي. النتيجة وجبة خفيفة مقرمشة ومملحة بشكل متوازن تبرز النكهة الزبدية الطبيعية لحبات الكاجو الفاخرة. مثالي للتناول اليومي، أو إضافته إلى السلطات، أو تقديمه مع الجبن والشاركوتيري كمقبلات كلاسيكية.,in stock,new,67.95 AED,https://thegreenroasteries.com/product/salt-roasted-cashews?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636338/greenroasteries/products/products/NT-CSH-SLT.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,83bc968f-2182-4a57-b44f-c53cb1cc8cb8,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
28de9beb-5229-437f-91d6-89fd2dcb67c2_ar,كاجو محمص بالملح - 1000g,استمتع ببساطة الكمال مع كاجو محمص بالملح . نختار أفخر حبات الكاجو ونحمصها جافاً حتى تحصل على لون ذهبي دافئ، ثم نرشها ببرشة خفيفة من ملح البحر النقي. النتيجة وجبة خفيفة مقرمشة ومملحة بشكل متوازن تبرز النكهة الزبدية الطبيعية لحبات الكاجو الفاخرة. مثالي للتناول اليومي، أو إضافته إلى السلطات، أو تقديمه مع الجبن والشاركوتيري كمقبلات كلاسيكية.,in stock,new,116.95 AED,https://thegreenroasteries.com/product/salt-roasted-cashews?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636338/greenroasteries/products/products/NT-CSH-SLT.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,83bc968f-2182-4a57-b44f-c53cb1cc8cb8,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
531f5e7d-9698-4ae4-844b-38c269d4b085_ar,كاجو محمص بالملح - 250g,استمتع ببساطة الكمال مع كاجو محمص بالملح . نختار أفخر حبات الكاجو ونحمصها جافاً حتى تحصل على لون ذهبي دافئ، ثم نرشها ببرشة خفيفة من ملح البحر النقي. النتيجة وجبة خفيفة مقرمشة ومملحة بشكل متوازن تبرز النكهة الزبدية الطبيعية لحبات الكاجو الفاخرة. مثالي للتناول اليومي، أو إضافته إلى السلطات، أو تقديمه مع الجبن والشاركوتيري كمقبلات كلاسيكية.,in stock,new,49.95 AED,https://thegreenroasteries.com/product/salt-roasted-cashews?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636338/greenroasteries/products/products/NT-CSH-SLT.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,83bc968f-2182-4a57-b44f-c53cb1cc8cb8,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
09645d82-c425-4bcc-925b-85fe59487edc_en,Salt Roasted Corn Kernels - 500g,"Satisfy your snack cravings with our Salt Roasted Corn Kernels. Whole corn kernels are dry-roasted until irresistibly crunchy, then lightly seasoned with pure sea salt to highlight their natural sweetness and nutty aroma. Each bite delivers a crisp snap and a clean, savory finish—perfect for guilt-free munching, sprinkling over salads for extra texture, or enjoying alongside your favorite dips.",in stock,new,22.95 AED,https://thegreenroasteries.com/product/salt-roasted-corn-kernels,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636280/greenroasteries/products/products/CORN-NR.jpg,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,cb6b014b-7dd7-491b-96fc-37b29c1bc6d2,Brown,500g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
3730e4fb-4a82-46e9-b1f9-a3e7c3324b69_en,Salt Roasted Corn Kernels - 250g,"Satisfy your snack cravings with our Salt Roasted Corn Kernels. Whole corn kernels are dry-roasted until irresistibly crunchy, then lightly seasoned with pure sea salt to highlight their natural sweetness and nutty aroma. Each bite delivers a crisp snap and a clean, savory finish—perfect for guilt-free munching, sprinkling over salads for extra texture, or enjoying alongside your favorite dips.",in stock,new,12.95 AED,https://thegreenroasteries.com/product/salt-roasted-corn-kernels,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636280/greenroasteries/products/products/CORN-NR.jpg,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,cb6b014b-7dd7-491b-96fc-37b29c1bc6d2,Brown,250g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
8299af05-d1e7-4096-9548-65f046c58cd3_en,Salt Roasted Corn Kernels - 1000g,"Satisfy your snack cravings with our Salt Roasted Corn Kernels. Whole corn kernels are dry-roasted until irresistibly crunchy, then lightly seasoned with pure sea salt to highlight their natural sweetness and nutty aroma. Each bite delivers a crisp snap and a clean, savory finish—perfect for guilt-free munching, sprinkling over salads for extra texture, or enjoying alongside your favorite dips.",in stock,new,39.95 AED,https://thegreenroasteries.com/product/salt-roasted-corn-kernels,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636280/greenroasteries/products/products/CORN-NR.jpg,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,cb6b014b-7dd7-491b-96fc-37b29c1bc6d2,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
09645d82-c425-4bcc-925b-85fe59487edc_ar,ذرة محمصة بالملح - 500g,اشبع رغبتك في الوجبات الخفيفة مع ذرة محمصة بالملح. تُحمص حبات الذرة كاملة جافاً حتى تصبح مقرمشة بشكل لا يُقاوم، ثم تُتبل بخفة بملح البحر النقي لإبراز حلاوتها الطبيعية ورائحتها المكسرية. كل قضمة تمنحك قرمشة مقرمشة ونهاية مالحة نظيفة—مثالية للتناول بدون ذنب، أو رشة إضافية فوق السلطات لمزيد من القوام، أو للاستمتاع بها مع الصلصات المفضّلة لديك.,in stock,new,22.95 AED,https://thegreenroasteries.com/product/salt-roasted-corn-kernels?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636280/greenroasteries/products/products/CORN-NR.jpg,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,cb6b014b-7dd7-491b-96fc-37b29c1bc6d2,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
3730e4fb-4a82-46e9-b1f9-a3e7c3324b69_ar,ذرة محمصة بالملح - 250g,اشبع رغبتك في الوجبات الخفيفة مع ذرة محمصة بالملح. تُحمص حبات الذرة كاملة جافاً حتى تصبح مقرمشة بشكل لا يُقاوم، ثم تُتبل بخفة بملح البحر النقي لإبراز حلاوتها الطبيعية ورائحتها المكسرية. كل قضمة تمنحك قرمشة مقرمشة ونهاية مالحة نظيفة—مثالية للتناول بدون ذنب، أو رشة إضافية فوق السلطات لمزيد من القوام، أو للاستمتاع بها مع الصلصات المفضّلة لديك.,in stock,new,12.95 AED,https://thegreenroasteries.com/product/salt-roasted-corn-kernels?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636280/greenroasteries/products/products/CORN-NR.jpg,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,cb6b014b-7dd7-491b-96fc-37b29c1bc6d2,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
8299af05-d1e7-4096-9548-65f046c58cd3_ar,ذرة محمصة بالملح - 1000g,اشبع رغبتك في الوجبات الخفيفة مع ذرة محمصة بالملح. تُحمص حبات الذرة كاملة جافاً حتى تصبح مقرمشة بشكل لا يُقاوم، ثم تُتبل بخفة بملح البحر النقي لإبراز حلاوتها الطبيعية ورائحتها المكسرية. كل قضمة تمنحك قرمشة مقرمشة ونهاية مالحة نظيفة—مثالية للتناول بدون ذنب، أو رشة إضافية فوق السلطات لمزيد من القوام، أو للاستمتاع بها مع الصلصات المفضّلة لديك.,in stock,new,39.95 AED,https://thegreenroasteries.com/product/salt-roasted-corn-kernels?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636280/greenroasteries/products/products/CORN-NR.jpg,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,cb6b014b-7dd7-491b-96fc-37b29c1bc6d2,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
