id,title,description,price,availability,condition,brand,product_type,google_product_category,image_link,link,gtin,mpn,age_group,gender,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
44831be8-93b7-495a-a538-2bc21e25d179,"مزيج المكسرات الفاخر - 500 g","دلّل حواسك بمزيج المكسرات الفاخر—خليط منتقى بعناية من الكاجو، اللوز، الفستق، جوز الماكاكاديميا، والجوز الأمريكي (البيكان). كل حبة مكسرات تُحمص بخفة وتتبل بلمسة من ملح البحر لإبراز نكهتها الطبيعية وقوامها المقرمش. يقدم هذا المزيج الفاخر تباينًا رائعًا في القوام والطعوم، بدءًا من نعومة الماكاكاديميا الزبدية إلى نكهات البيكان الغنية. مثالي لاستضافة الضيوف بأناقة، أو لوجبة خفيفة تعزز طاقتك خلال اليوم، أو لإضافة قرمشة مميزة إلى وصفاتك المفضّلة.",67.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636299/greenroasteries/products/products/MX-DLX.webp,https://thegreenroasteries.com/product/premuim-mixed-nuts,MX-DLX-500G,MX-DLX-500G,adult,unisex,"500 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
60b0dc5e-f392-4c1f-8362-c3250f7da2d4,"مزيج المكسرات الفاخر - 1 kg","دلّل حواسك بمزيج المكسرات الفاخر—خليط منتقى بعناية من الكاجو، اللوز، الفستق، جوز الماكاكاديميا، والجوز الأمريكي (البيكان). كل حبة مكسرات تُحمص بخفة وتتبل بلمسة من ملح البحر لإبراز نكهتها الطبيعية وقوامها المقرمش. يقدم هذا المزيج الفاخر تباينًا رائعًا في القوام والطعوم، بدءًا من نعومة الماكاكاديميا الزبدية إلى نكهات البيكان الغنية. مثالي لاستضافة الضيوف بأناقة، أو لوجبة خفيفة تعزز طاقتك خلال اليوم، أو لإضافة قرمشة مميزة إلى وصفاتك المفضّلة.",129.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636299/greenroasteries/products/products/MX-DLX.webp,https://thegreenroasteries.com/product/premuim-mixed-nuts,MX-DLX-1KG,MX-DLX-1KG,adult,unisex,"1 kg","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
5fedafd8-4a53-4442-9979-c709df476805," المكاديميا المملحة","
استمتع بالنكهة الغنية والقوام الزبدي لمكسرات المكاديميا الفاخرة، المحمّصة بعناية والمملحة بخفة لإبراز طعمها الطبيعي. وجبة خفيفة فاخرة ولذيذة ترضي ذوقك، سواء كنت تتناولها بمفردك أو مع الآخرين.",90.00 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636306/greenroasteries/products/products/NT-GLD.webp,https://thegreenroasteries.com/product/salted-macadamia-nuts,NT-GLD,NT-GLD,adult,unisex,"","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
dec81dff-c76f-4e03-b0d0-1c7ab5bb93d3,"برازيـــل - 1 kg - حبوب مطحونة","ستمتع بمذاق القهوة االصلي من خالل محصول برازيلي مميز ومنتقي بعناية، يتيح مذاق متوازن وبإيحاءات كالسيكية
واضحة كالبندق ، الشوكوالتة يتناسب مع مشروبات الحليب والقهوة السوداء.",165.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636415/greenroasteries/variations/variations/BRE-MED-ROAS_var_dec81dff-c76f-4e03-b0d0-1c7ab5bb93d3.webp,https://thegreenroasteries.com/product/brazil-2,BR-1KG-GG,BR-1KG-GG,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
2483c890-33b0-4908-a7fe-5f0fd77fb5d5,"برازيـــل - 250 g - حبوب مطحونة","ستمتع بمذاق القهوة االصلي من خالل محصول برازيلي مميز ومنتقي بعناية، يتيح مذاق متوازن وبإيحاءات كالسيكية
واضحة كالبندق ، الشوكوالتة يتناسب مع مشروبات الحليب والقهوة السوداء.",49.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636418/greenroasteries/variations/variations/BRE-MED-ROAS_var_2483c890-33b0-4908-a7fe-5f0fd77fb5d5.webp,https://thegreenroasteries.com/product/brazil-2,BR-250G-GG,BR-250G-GG,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
f8cbe933-0237-4631-ad77-bda7ef4fc70b,"برازيـــل - 500 g - حبوب كاملة","ستمتع بمذاق القهوة االصلي من خالل محصول برازيلي مميز ومنتقي بعناية، يتيح مذاق متوازن وبإيحاءات كالسيكية
واضحة كالبندق ، الشوكوالتة يتناسب مع مشروبات الحليب والقهوة السوداء.",89.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636420/greenroasteries/variations/variations/BRE-MED-ROAS_var_f8cbe933-0237-4631-ad77-bda7ef4fc70b.webp,https://thegreenroasteries.com/product/brazil-2,BR-500G-WB,BR-500G-WB,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
62f5d62b-8068-4fdc-a65b-a30a4b336eeb,"برازيـــل - 250 g - حبوب كاملة","ستمتع بمذاق القهوة االصلي من خالل محصول برازيلي مميز ومنتقي بعناية، يتيح مذاق متوازن وبإيحاءات كالسيكية
واضحة كالبندق ، الشوكوالتة يتناسب مع مشروبات الحليب والقهوة السوداء.",49.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636635/greenroasteries/variations/variations/BRE-MED-ROAS_var_62f5d62b-8068-4fdc-a65b-a30a4b336eeb.webp,https://thegreenroasteries.com/product/brazil-2,BR-250G-WB,BR-250G-WB,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
13119e39-6c3d-4681-8a41-b4ac032186f9,"برازيـــل - 1 kg - حبوب كاملة","ستمتع بمذاق القهوة االصلي من خالل محصول برازيلي مميز ومنتقي بعناية، يتيح مذاق متوازن وبإيحاءات كالسيكية
واضحة كالبندق ، الشوكوالتة يتناسب مع مشروبات الحليب والقهوة السوداء.",165.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636414/greenroasteries/variations/variations/BRE-MED-ROAS_var_13119e39-6c3d-4681-8a41-b4ac032186f9.webp,https://thegreenroasteries.com/product/brazil-2,BR-1KG-WB,BR-1KG-WB,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
79386f5d-d6c4-456c-b2a8-474a4b04104f,"برازيـــل - 500 g - حبوب مطحونة","ستمتع بمذاق القهوة االصلي من خالل محصول برازيلي مميز ومنتقي بعناية، يتيح مذاق متوازن وبإيحاءات كالسيكية
واضحة كالبندق ، الشوكوالتة يتناسب مع مشروبات الحليب والقهوة السوداء.",89.77 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636432/greenroasteries/variations/variations/BRE-MED-ROAS_var_79386f5d-d6c4-456c-b2a8-474a4b04104f.webp,https://thegreenroasteries.com/product/brazil-2,BR-500G-GG,BR-500G-GG,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
7a1e43e9-ab8e-4460-8db4-1346b56c18cf,"زبيب ذهبي فاخر - 1 kg","يُحضَّر هذا الزبيب الذهبي الفاخر من عنبٍ بلا بذورٍ ناضجٍ تحت الشمس، ويُجفف بلطفٍ للحفاظ على نكهته الفاكهية الزاهية. تتميز كل حبة بمضغٍ طريٍ وعصاري، بطعمٍ حلوٍ يشبه العسل ولمسةٍ خفيفةٍ من الحموضة. مثالي للتناول مباشرةً، أو خلطه مع الزبادي أو الجرانولا في الصباح، أو خبزه في السينابون والمافن، أو إضافته للسلطات والأطباق الجانبية لإضفاء لونٍ طبيعيٍّ ونكهةٍ حلوة.",39.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636320/greenroasteries/products/products/NT-RS.webp,https://thegreenroasteries.com/product/premium-golden-raisins,PGR-SNK-1KG,PGR-SNK-1KG,adult,unisex,"1 kg","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
2067b3fb-58a9-4b83-b9dd-725c0541ccf5,"زبيب ذهبي فاخر - 250 g","يُحضَّر هذا الزبيب الذهبي الفاخر من عنبٍ بلا بذورٍ ناضجٍ تحت الشمس، ويُجفف بلطفٍ للحفاظ على نكهته الفاكهية الزاهية. تتميز كل حبة بمضغٍ طريٍ وعصاري، بطعمٍ حلوٍ يشبه العسل ولمسةٍ خفيفةٍ من الحموضة. مثالي للتناول مباشرةً، أو خلطه مع الزبادي أو الجرانولا في الصباح، أو خبزه في السينابون والمافن، أو إضافته للسلطات والأطباق الجانبية لإضفاء لونٍ طبيعيٍّ ونكهةٍ حلوة.",13.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636320/greenroasteries/products/products/NT-RS.webp,https://thegreenroasteries.com/product/premium-golden-raisins,PGR-SNK-250G,PGR-SNK-250G,adult,unisex,"250 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
5f1a0c54-0e65-4a5b-9df5-4b5f41931179,"زبيب ذهبي فاخر - 500 g","يُحضَّر هذا الزبيب الذهبي الفاخر من عنبٍ بلا بذورٍ ناضجٍ تحت الشمس، ويُجفف بلطفٍ للحفاظ على نكهته الفاكهية الزاهية. تتميز كل حبة بمضغٍ طريٍ وعصاري، بطعمٍ حلوٍ يشبه العسل ولمسةٍ خفيفةٍ من الحموضة. مثالي للتناول مباشرةً، أو خلطه مع الزبادي أو الجرانولا في الصباح، أو خبزه في السينابون والمافن، أو إضافته للسلطات والأطباق الجانبية لإضفاء لونٍ طبيعيٍّ ونكهةٍ حلوة.",24.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636320/greenroasteries/products/products/NT-RS.webp,https://thegreenroasteries.com/product/premium-golden-raisins,PGR-SNK-500G,PGR-SNK-500G,adult,unisex,"500 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
0ce9f339-8f58-4ced-bb05-c235baba7b45,"روعة الشوكولاتة  36 قطعة - 585 g","ست نكهات غنية تتناغم في تجربة فاخرة: روكي رود، تشيز كيك، بسكويت أوريو، لوكر الحليب، الشوكولاتة الداكنة، وكريمة اللوتس. 36 قطعة تمنحك توازنًا مثاليًا بين القرمشة، النعومة، والطعم العميق.",145.00 AED,in stock,new,"المحامص الخضراء","الشوكولاته",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636691/greenroasteries/variations/variations/Choc-md-36_var_0ce9f339-8f58-4ced-bb05-c235baba7b45.jpg,https://thegreenroasteries.com/product/choco-delight-36-pieces,Choc-md-36,Choc-md-36,adult,unisex,"585 g","Arabic Coffee","الشوكولاته","","","UAE"
97d57c4f-0d33-41e0-a392-dbacddf170f9,"بذور القرع - 250 g","الزريعة البيضاء – بذور القرع البيضاء المحمصة وغير المقشرة
مقرمشة ولذيذة ومليئة بالفوائد الغذائية – بذور القرع البيضاء الفاخرة محمصة بعناية لتمنحك طعماً رائعاً ومغذياً. تحتوي على البروتين، الألياف، والمعادن الأساسية مثل المغنيسيوم والزنك. مثالية كوجبة خفيفة صحية في أي وقت.

✓ غنية بالمغنيسيوم والزنك
✓ مصدر للبروتين والدهون الصحية
✓ محمصة طبيعيًا – بدون مواد حافظة",15.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,https://thegreenroasteries.com/product/pumpkin-seeds,SNK-FLWR-PPK-250G,SNK-FLWR-PPK-250G,adult,unisex,"250 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
16794749-1ee6-46db-96c5-1d8730451951,"بذور القرع - 500 g","الزريعة البيضاء – بذور القرع البيضاء المحمصة وغير المقشرة
مقرمشة ولذيذة ومليئة بالفوائد الغذائية – بذور القرع البيضاء الفاخرة محمصة بعناية لتمنحك طعماً رائعاً ومغذياً. تحتوي على البروتين، الألياف، والمعادن الأساسية مثل المغنيسيوم والزنك. مثالية كوجبة خفيفة صحية في أي وقت.

✓ غنية بالمغنيسيوم والزنك
✓ مصدر للبروتين والدهون الصحية
✓ محمصة طبيعيًا – بدون مواد حافظة",28.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,https://thegreenroasteries.com/product/pumpkin-seeds,SNK-FLWR-PPK-500G,SNK-FLWR-PPK-500G,adult,unisex,"500 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
60346f07-991d-4232-81b0-de8fe44636d0,"بذور القرع - 1 kg","الزريعة البيضاء – بذور القرع البيضاء المحمصة وغير المقشرة
مقرمشة ولذيذة ومليئة بالفوائد الغذائية – بذور القرع البيضاء الفاخرة محمصة بعناية لتمنحك طعماً رائعاً ومغذياً. تحتوي على البروتين، الألياف، والمعادن الأساسية مثل المغنيسيوم والزنك. مثالية كوجبة خفيفة صحية في أي وقت.

✓ غنية بالمغنيسيوم والزنك
✓ مصدر للبروتين والدهون الصحية
✓ محمصة طبيعيًا – بدون مواد حافظة",49.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636331/greenroasteries/products/products/SNK-FLWR-PPK.webp,https://thegreenroasteries.com/product/pumpkin-seeds,SNK-FLWR-PPK-1KG,SNK-FLWR-PPK-1KG,adult,unisex,"1 kg","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
49bb1c33-91cc-40f1-adfb-6f4380bff14d,"كاجو محمص  بيتزا - 250 g","أضف لمسة حارة إلى يومك مع كاجو محمص بتتبيلة الفلفل الحار! نختار حبات الكاجو الفاخرة ونحمصها جافاً حتى تكتسب قواماً مقرمشاً ذهبياً، ثم نغلفها بخليط ناري من مسحوق الفلفل الحار، البابريكا المدخنة، ولمسة من الثوم. النتيجة وجبة خفيفة متوازنة تمنحك قرمشة مرضية ونكهة حارة غنية في كل قضمة. مثالي لمحبي النكهات الجريئة—تناولها مباشرة، أو أضفها على التاكو والسلطات، أو قدمها مع مشروبك البارد كوجبة خفيفة مليئة بالتحدي الحار.",49.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636341/greenroasteries/products/products/NT-CSH-CH.jpg,https://thegreenroasteries.com/product/pizza-roasted-cashews,NT-CSH-CH-250G,NT-CSH-CH-250G,adult,unisex,"250 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
a20993e6-45f9-4265-ba43-602977e7348d,"كاجو محمص  بيتزا - 500 g","أضف لمسة حارة إلى يومك مع كاجو محمص بتتبيلة الفلفل الحار! نختار حبات الكاجو الفاخرة ونحمصها جافاً حتى تكتسب قواماً مقرمشاً ذهبياً، ثم نغلفها بخليط ناري من مسحوق الفلفل الحار، البابريكا المدخنة، ولمسة من الثوم. النتيجة وجبة خفيفة متوازنة تمنحك قرمشة مرضية ونكهة حارة غنية في كل قضمة. مثالي لمحبي النكهات الجريئة—تناولها مباشرة، أو أضفها على التاكو والسلطات، أو قدمها مع مشروبك البارد كوجبة خفيفة مليئة بالتحدي الحار.",67.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636341/greenroasteries/products/products/NT-CSH-CH.jpg,https://thegreenroasteries.com/product/pizza-roasted-cashews,NT-CSH-CH-500G,NT-CSH-CH-500G,adult,unisex,"500 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
8753cc9d-c005-46fb-a6ac-d0e58db7ec7b,"كاجو محمص  بيتزا - 1 kg","أضف لمسة حارة إلى يومك مع كاجو محمص بتتبيلة الفلفل الحار! نختار حبات الكاجو الفاخرة ونحمصها جافاً حتى تكتسب قواماً مقرمشاً ذهبياً، ثم نغلفها بخليط ناري من مسحوق الفلفل الحار، البابريكا المدخنة، ولمسة من الثوم. النتيجة وجبة خفيفة متوازنة تمنحك قرمشة مرضية ونكهة حارة غنية في كل قضمة. مثالي لمحبي النكهات الجريئة—تناولها مباشرة، أو أضفها على التاكو والسلطات، أو قدمها مع مشروبك البارد كوجبة خفيفة مليئة بالتحدي الحار.",115.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636341/greenroasteries/products/products/NT-CSH-CH.jpg,https://thegreenroasteries.com/product/pizza-roasted-cashews,NT-CSH-CH-1KG,NT-CSH-CH-1KG,adult,unisex,"1 kg","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
776ce87a-4e6b-480e-8688-6a4de3a6e762,"قهوة وقرمشة - 1 kg","انطلق في رحلة نكهة مع نكهات من العالم!
استمتع بنكهات قهوة نيكاراغوا العربية الغنية والناعمة، مع تشكيلة مكسرات مالحة فاخرة. ولنكمل التجربة، أضفنا هدية من السناكات المتنوعة – وكل ذلك بسعر مميز يجمع بين الجودة والقيمة.

مثالية للمشاركة، الإهداء، أو لحظات الاسترخاء الخاصة بك.",304.39 AED,in stock,new,"المحامص الخضراء","Green Roaster’s Picks",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636693/greenroasteries/variations/variations/off-slt-nac-1k_var_776ce87a-4e6b-480e-8688-6a4de3a6e762.webp,https://thegreenroasteries.com/product/coffee-crunch-treat,off-slt-nac-1k,off-slt-nac-1k,adult,unisex,"1 kg","Arabic Coffee","Green Roaster’s Picks","","","UAE"
336bf8d8-9c0d-4d88-a5d4-bfc75340a116,"كاجو مشوي طبيعي بقشرته - 250 g","كاجو محمص طبيعي بقشرته يتم اختيار حباته بعناية وتحميصها تجفيفياً على نار هادئة حتى تكتسب نكهتها المميزة الغنية والزبدية مع الحفاظ على قيمتها الغذائية. تحتفظ القشرة الرقيقة بلونها البني لتضيف قرمشة خفيفة وألياف غذائية إضافية، مما يجعلها الوجبة الخفيفة المثالية. يمكنك تناولها مباشرة، أو إضافتها إلى السلطات، أو دمجها في خليط المكسرات للتمتع بوجبة عالية البروتين.",49.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636556/greenroasteries/variations/variations/NT-CSH_var_336bf8d8-9c0d-4d88-a5d4-bfc75340a116.jpg,https://thegreenroasteries.com/product/natural-grill-roasted-cashews,NT-CSH-250,NT-CSH-250,adult,unisex,"250 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
1151443a-e519-4c28-b189-d8f7524936f2,"كاجو مشوي طبيعي بقشرته - 500 g","كاجو محمص طبيعي بقشرته يتم اختيار حباته بعناية وتحميصها تجفيفياً على نار هادئة حتى تكتسب نكهتها المميزة الغنية والزبدية مع الحفاظ على قيمتها الغذائية. تحتفظ القشرة الرقيقة بلونها البني لتضيف قرمشة خفيفة وألياف غذائية إضافية، مما يجعلها الوجبة الخفيفة المثالية. يمكنك تناولها مباشرة، أو إضافتها إلى السلطات، أو دمجها في خليط المكسرات للتمتع بوجبة عالية البروتين.",67.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636558/greenroasteries/variations/variations/NT-CSH_var_1151443a-e519-4c28-b189-d8f7524936f2.jpg,https://thegreenroasteries.com/product/natural-grill-roasted-cashews,	NT-CSH-500,	NT-CSH-500,adult,unisex,"500 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
a1ba1371-aba9-4f6d-b96c-9fa8ff6d0446,"كاجو مشوي طبيعي بقشرته - 1 kg","كاجو محمص طبيعي بقشرته يتم اختيار حباته بعناية وتحميصها تجفيفياً على نار هادئة حتى تكتسب نكهتها المميزة الغنية والزبدية مع الحفاظ على قيمتها الغذائية. تحتفظ القشرة الرقيقة بلونها البني لتضيف قرمشة خفيفة وألياف غذائية إضافية، مما يجعلها الوجبة الخفيفة المثالية. يمكنك تناولها مباشرة، أو إضافتها إلى السلطات، أو دمجها في خليط المكسرات للتمتع بوجبة عالية البروتين.",116.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636559/greenroasteries/variations/variations/NT-CSH_var_a1ba1371-aba9-4f6d-b96c-9fa8ff6d0446.jpg,https://thegreenroasteries.com/product/natural-grill-roasted-cashews,NT-CSH-1000,NT-CSH-1000,adult,unisex,"1 kg","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
72fda164-c219-4b53-aeac-8d1b75901c76,"اثيوبيـــا حــرار - 250 g - حبوب مطحونة","محصول فريد من نوعه بسبب امتالك منطقة هرار أقدم وأطول أنواع أشجار البن المزروعة على وجه األرض، مما يجعلها
تنتج
أنواعا كبيرة من القهوة عالية الجودة. مميز لمشروبات الفلتر الحار و البارد بنكهتة الفاكهية الكالسيكية المتوازنة.",52.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636625/greenroasteries/variations/variations/ETH-HAR-MED-ROAS_var_72fda164-c219-4b53-aeac-8d1b75901c76.webp,https://thegreenroasteries.com/product/ethiopia-harrar,RTHHR-FC-250G,RTHHR-FC-250G,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
4c1b2743-14d2-4c94-b128-5c40be15828c,"اثيوبيـــا حــرار - 1 kg - حبوب مطحونة","محصول فريد من نوعه بسبب امتالك منطقة هرار أقدم وأطول أنواع أشجار البن المزروعة على وجه األرض، مما يجعلها
تنتج
أنواعا كبيرة من القهوة عالية الجودة. مميز لمشروبات الفلتر الحار و البارد بنكهتة الفاكهية الكالسيكية المتوازنة.",175.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636632/greenroasteries/variations/variations/ETH-HAR-MED-ROAS_var_4c1b2743-14d2-4c94-b128-5c40be15828c.webp,https://thegreenroasteries.com/product/ethiopia-harrar,RTHHR-FC-1KG,RTHHR-FC-1KG,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
fa307cc5-3ba9-49f8-bd43-48fe6f84fba6,"اثيوبيـــا حــرار - 250 g - حبوب كاملة","محصول فريد من نوعه بسبب امتالك منطقة هرار أقدم وأطول أنواع أشجار البن المزروعة على وجه األرض، مما يجعلها
تنتج
أنواعا كبيرة من القهوة عالية الجودة. مميز لمشروبات الفلتر الحار و البارد بنكهتة الفاكهية الكالسيكية المتوازنة.",52.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636649/greenroasteries/variations/variations/ETH-HAR-MED-ROAS_var_fa307cc5-3ba9-49f8-bd43-48fe6f84fba6.webp,https://thegreenroasteries.com/product/ethiopia-harrar,RTHHR-FC-250G-T,RTHHR-FC-250G-T,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
5bdcfd6d-5ec5-4828-9c4f-c6303ecee5a6,"اثيوبيـــا حــرار - 500 g - حبوب مطحونة","محصول فريد من نوعه بسبب امتالك منطقة هرار أقدم وأطول أنواع أشجار البن المزروعة على وجه األرض، مما يجعلها
تنتج
أنواعا كبيرة من القهوة عالية الجودة. مميز لمشروبات الفلتر الحار و البارد بنكهتة الفاكهية الكالسيكية المتوازنة.",95.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636651/greenroasteries/variations/variations/ETH-HAR-MED-ROAS_var_5bdcfd6d-5ec5-4828-9c4f-c6303ecee5a6.webp,https://thegreenroasteries.com/product/ethiopia-harrar,RTHHR-FC-500G,RTHHR-FC-500G,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
a95608b7-64c6-4742-b970-635eeb6e99e2,"اثيوبيـــا حــرار - 500 g - حبوب كاملة","محصول فريد من نوعه بسبب امتالك منطقة هرار أقدم وأطول أنواع أشجار البن المزروعة على وجه األرض، مما يجعلها
تنتج
أنواعا كبيرة من القهوة عالية الجودة. مميز لمشروبات الفلتر الحار و البارد بنكهتة الفاكهية الكالسيكية المتوازنة.",95.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636655/greenroasteries/variations/variations/ETH-HAR-MED-ROAS_var_a95608b7-64c6-4742-b970-635eeb6e99e2.webp,https://thegreenroasteries.com/product/ethiopia-harrar,RTHHR-FC-500G-T,RTHHR-FC-500G-T,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
7f484a8b-3997-4644-b6fc-cce9391a7a92,"اثيوبيـــا حــرار - 1 kg - حبوب كاملة","محصول فريد من نوعه بسبب امتالك منطقة هرار أقدم وأطول أنواع أشجار البن المزروعة على وجه األرض، مما يجعلها
تنتج
أنواعا كبيرة من القهوة عالية الجودة. مميز لمشروبات الفلتر الحار و البارد بنكهتة الفاكهية الكالسيكية المتوازنة.",175.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636628/greenroasteries/variations/variations/ETH-HAR-MED-ROAS_var_7f484a8b-3997-4644-b6fc-cce9391a7a92.webp,https://thegreenroasteries.com/product/ethiopia-harrar,RTHHR-FC-1KG-T,RTHHR-FC-1KG-T,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
